Time [s],Channel 0,Channel 1,SDA_O,SDA_T,SCL_O,SCL_T,ena,busy
-1.565224125,1,1,0,1,0,1,0,0
-1.565182458,1,1,0,1,1,1,0,0
-1.565140750,1,1,0,1,0,1,0,0
-1.565099083,1,1,0,1,1,1,0,0
-1.565057417,1,1,0,1,0,1,0,0
-1.565015708,1,1,0,1,1,1,0,0
-1.564974042,1,1,0,1,0,1,0,0
-1.564932333,1,1,0,1,1,1,0,0
-1.564890667,1,1,0,1,0,1,0,0
-1.564849000,1,1,0,1,1,1,0,0
-1.564807292,1,1,0,1,0,1,0,0
-1.564765625,1,1,0,1,1,1,0,0
-1.564723917,1,1,0,1,0,1,0,0
-1.564682250,1,1,0,1,1,1,0,0
-1.564640583,1,1,0,1,0,1,0,0
-1.564598875,1,1,0,1,1,1,0,0
-1.564557208,1,1,0,1,0,1,0,0
-1.564515542,1,1,0,1,1,1,0,0
-1.564473833,1,1,0,1,0,1,0,0
-1.564432167,1,1,0,1,1,1,0,0
-1.564390458,1,1,0,1,0,1,0,0
-1.564348792,1,1,0,1,1,1,0,0
-1.564307125,1,1,0,1,0,1,0,0
-1.564265417,1,1,0,1,1,1,0,0
-1.564223750,1,1,0,1,0,1,0,0
-1.564182083,1,1,0,1,1,1,0,0
-1.564140375,1,1,0,1,0,1,0,0
-1.564098708,1,1,0,1,1,1,0,0
-1.564057000,1,1,0,1,0,1,0,0
-1.564015333,1,1,0,1,1,1,0,0
-1.563973667,1,1,0,1,0,1,0,0
-1.563931958,1,1,0,1,1,1,0,0
-1.563890292,1,1,0,1,0,1,0,0
-1.563848583,1,1,0,1,1,1,0,0
-1.563806917,1,1,0,1,0,1,0,0
-1.563765250,1,1,0,1,1,1,0,0
-1.563723542,1,1,0,1,0,1,0,0
-1.563681875,1,1,0,1,1,1,0,0
-1.563640208,1,1,0,1,0,1,0,0
-1.563598500,1,1,0,1,1,1,0,0
-1.563556833,1,1,0,1,0,1,0,0
-1.563515125,1,1,0,1,1,1,0,0
-1.563473458,1,1,0,1,0,1,0,0
-1.563431792,1,1,0,1,1,1,0,0
-1.563390083,1,1,0,1,0,1,0,0
-1.563348417,1,1,0,1,1,1,0,0
-1.563306708,1,1,0,1,0,1,0,0
-1.563265042,1,1,0,1,1,1,0,0
-1.563223375,1,1,0,1,0,1,0,0
-1.563181667,1,1,0,1,1,1,0,0
-1.563140000,1,1,0,1,0,1,0,0
-1.563098333,1,1,0,1,1,1,0,0
-1.563056625,1,1,0,1,0,1,0,0
-1.563014958,1,1,0,1,1,1,0,0
-1.562973250,1,1,0,1,0,1,0,0
-1.562931583,1,1,0,1,1,1,0,0
-1.562889917,1,1,0,1,0,1,0,0
-1.562848208,1,1,0,1,1,1,0,0
-1.562806542,1,1,0,1,0,1,0,0
-1.562764833,1,1,0,1,1,1,0,0
-1.562723167,1,1,0,1,0,1,0,0
-1.562681500,1,1,0,1,1,1,0,0
-1.562639792,1,1,0,1,0,1,0,0
-1.562598125,1,1,0,1,1,1,0,0
-1.562556458,1,1,0,1,0,1,0,0
-1.562514750,1,1,0,1,1,1,0,0
-1.562473083,1,1,0,1,0,1,0,0
-1.562431375,1,1,0,1,1,1,0,0
-1.562389708,1,1,0,1,0,1,0,0
-1.562348042,1,1,0,1,1,1,0,0
-1.562306333,1,1,0,1,0,1,0,0
-1.562264667,1,1,0,1,1,1,0,0
-1.562223000,1,1,0,1,0,1,0,0
-1.562181292,1,1,0,1,1,1,0,0
-1.562139625,1,1,0,1,0,1,0,0
-1.562097917,1,1,0,1,1,1,0,0
-1.562056250,1,1,0,1,0,1,0,0
-1.562014583,1,1,0,1,1,1,0,0
-1.561972875,1,1,0,1,0,1,0,0
-1.561931208,1,1,0,1,1,1,0,0
-1.561889500,1,1,0,1,0,1,0,0
-1.561847833,1,1,0,1,1,1,0,0
-1.561806167,1,1,0,1,0,1,0,0
-1.561764458,1,1,0,1,1,1,0,0
-1.561722792,1,1,0,1,0,1,0,0
-1.561681125,1,1,0,1,1,1,0,0
-1.561639417,1,1,0,1,0,1,0,0
-1.561597750,1,1,0,1,1,1,0,0
-1.561556042,1,1,0,1,0,1,0,0
-1.561514375,1,1,0,1,1,1,0,0
-1.561472708,1,1,0,1,0,1,0,0
-1.561431000,1,1,0,1,1,1,0,0
-1.561389333,1,1,0,1,0,1,0,0
-1.561347625,1,1,0,1,1,1,0,0
-1.561305958,1,1,0,1,0,1,0,0
-1.561264292,1,1,0,1,1,1,0,0
-1.561222583,1,1,0,1,0,1,0,0
-1.561180917,1,1,0,1,1,1,0,0
-1.561139250,1,1,0,1,0,1,0,0
-1.561097542,1,1,0,1,1,1,0,0
-1.561055875,1,1,0,1,0,1,0,0
-1.561014167,1,1,0,1,1,1,0,0
-1.560972500,1,1,0,1,0,1,0,0
-1.560930833,1,1,0,1,1,1,0,0
-1.560889125,1,1,0,1,0,1,0,0
-1.560847458,1,1,0,1,1,1,0,0
-1.560805750,1,1,0,1,0,1,0,0
-1.560764083,1,1,0,1,1,1,0,0
-1.560722417,1,1,0,1,0,1,0,0
-1.560680708,1,1,0,1,1,1,0,0
-1.560639042,1,1,0,1,0,1,0,0
-1.560597375,1,1,0,1,1,1,0,0
-1.560555667,1,1,0,1,0,1,0,0
-1.560514000,1,1,0,1,1,1,0,0
-1.560472292,1,1,0,1,0,1,0,0
-1.560430625,1,1,0,1,1,1,0,0
-1.560388958,1,1,0,1,0,1,0,0
-1.560347250,1,1,0,1,1,1,0,0
-1.560305583,1,1,0,1,0,1,0,0
-1.560263917,1,1,0,1,1,1,0,0
-1.560222208,1,1,0,1,0,1,0,0
-1.560180542,1,1,0,1,1,1,0,0
-1.560138833,1,1,0,1,0,1,0,0
-1.560097167,1,1,0,1,1,1,0,0
-1.560055500,1,1,0,1,0,1,0,0
-1.560013792,1,1,0,1,1,1,0,0
-1.559972125,1,1,0,1,0,1,0,0
-1.559930417,1,1,0,1,1,1,0,0
-1.559888750,1,1,0,1,0,1,0,0
-1.559847083,1,1,0,1,1,1,0,0
-1.559805375,1,1,0,1,0,1,0,0
-1.559763708,1,1,0,1,1,1,0,0
-1.559722042,1,1,0,1,0,1,0,0
-1.559680333,1,1,0,1,1,1,0,0
-1.559638667,1,1,0,1,0,1,0,0
-1.559596958,1,1,0,1,1,1,0,0
-1.559555292,1,1,0,1,0,1,0,0
-1.559513625,1,1,0,1,1,1,0,0
-1.559471917,1,1,0,1,0,1,0,0
-1.559430250,1,1,0,1,1,1,0,0
-1.559388542,1,1,0,1,0,1,0,0
-1.559346875,1,1,0,1,1,1,0,0
-1.559305208,1,1,0,1,0,1,0,0
-1.559263500,1,1,0,1,1,1,0,0
-1.559221833,1,1,0,1,0,1,0,0
-1.559180167,1,1,0,1,1,1,0,0
-1.559138458,1,1,0,1,0,1,0,0
-1.559096792,1,1,0,1,1,1,0,0
-1.559055083,1,1,0,1,0,1,0,0
-1.559013417,1,1,0,1,1,1,0,0
-1.558971750,1,1,0,1,0,1,0,0
-1.558930042,1,1,0,1,1,1,0,0
-1.558888375,1,1,0,1,0,1,0,0
-1.558846708,1,1,0,1,1,1,0,0
-1.558805000,1,1,0,1,0,1,0,0
-1.558763333,1,1,0,1,1,1,0,0
-1.558721625,1,1,0,1,0,1,0,0
-1.558679958,1,1,0,1,1,1,0,0
-1.558638292,1,1,0,1,0,1,0,0
-1.558596583,1,1,0,1,1,1,0,0
-1.558554917,1,1,0,1,0,1,0,0
-1.558513208,1,1,0,1,1,1,0,0
-1.558471542,1,1,0,1,0,1,0,0
-1.558429875,1,1,0,1,1,1,0,0
-1.558388167,1,1,0,1,0,1,0,0
-1.558346500,1,1,0,1,1,1,0,0
-1.558304833,1,1,0,1,0,1,0,0
-1.558263125,1,1,0,1,1,1,0,0
-1.558221458,1,1,0,1,0,1,0,0
-1.558179750,1,1,0,1,1,1,0,0
-1.558138083,1,1,0,1,0,1,0,0
-1.558096417,1,1,0,1,1,1,0,0
-1.558054708,1,1,0,1,0,1,0,0
-1.558013042,1,1,0,1,1,1,0,0
-1.557971333,1,1,0,1,0,1,0,0
-1.557929667,1,1,0,1,1,1,0,0
-1.557888000,1,1,0,1,0,1,0,0
-1.557846292,1,1,0,1,1,1,0,0
-1.557804625,1,1,0,1,0,1,0,0
-1.557762958,1,1,0,1,1,1,0,0
-1.557721250,1,1,0,1,0,1,0,0
-1.557679583,1,1,0,1,1,1,0,0
-1.557637875,1,1,0,1,0,1,0,0
-1.557596208,1,1,0,1,1,1,0,0
-1.557554542,1,1,0,1,0,1,0,0
-1.557512833,1,1,0,1,1,1,0,0
-1.557471167,1,1,0,1,0,1,0,0
-1.557429458,1,1,0,1,1,1,0,0
-1.557387792,1,1,0,1,0,1,0,0
-1.557346125,1,1,0,1,1,1,0,0
-1.557304417,1,1,0,1,0,1,0,0
-1.557262750,1,1,0,1,1,1,0,0
-1.557221083,1,1,0,1,0,1,0,0
-1.557179375,1,1,0,1,1,1,0,0
-1.557137708,1,1,0,1,0,1,0,0
-1.557096000,1,1,0,1,1,1,0,0
-1.557054333,1,1,0,1,0,1,0,0
-1.557012667,1,1,0,1,1,1,0,0
-1.556970958,1,1,0,1,0,1,0,0
-1.556929292,1,1,0,1,1,1,0,0
-1.556887583,1,1,0,1,0,1,0,0
-1.556845917,1,1,0,1,1,1,0,0
-1.556804250,1,1,0,1,0,1,0,0
-1.556762542,1,1,0,1,1,1,0,0
-1.556720875,1,1,0,1,0,1,0,0
-1.556679208,1,1,0,1,1,1,0,0
-1.556637500,1,1,0,1,0,1,0,0
-1.556595833,1,1,0,1,1,1,0,0
-1.556554125,1,1,0,1,0,1,0,0
-1.556512458,1,1,0,1,1,1,0,0
-1.556470792,1,1,0,1,0,1,0,0
-1.556429083,1,1,0,1,1,1,0,0
-1.556387417,1,1,0,1,0,1,0,0
-1.556345750,1,1,0,1,1,1,0,0
-1.556304042,1,1,0,1,0,1,0,0
-1.556262375,1,1,0,1,1,1,0,0
-1.556220667,1,1,0,1,0,1,0,0
-1.556179000,1,1,0,1,1,1,0,0
-1.556137333,1,1,0,1,0,1,0,0
-1.556095625,1,1,0,1,1,1,0,0
-1.556053958,1,1,0,1,0,1,0,0
-1.556012250,1,1,0,1,1,1,0,0
-1.555970583,1,1,0,1,0,1,0,0
-1.555928917,1,1,0,1,1,1,0,0
-1.555887208,1,1,0,1,0,1,0,0
-1.555845542,1,1,0,1,1,1,0,0
-1.555803875,1,1,0,1,0,1,0,0
-1.555762167,1,1,0,1,1,1,0,0
-1.555720500,1,1,0,1,0,1,0,0
-1.555678792,1,1,0,1,1,1,0,0
-1.555637125,1,1,0,1,0,1,0,0
-1.555595458,1,1,0,1,1,1,0,0
-1.555553750,1,1,0,1,0,1,0,0
-1.555512083,1,1,0,1,1,1,0,0
-1.555470375,1,1,0,1,0,1,0,0
-1.555428708,1,1,0,1,1,1,0,0
-1.555387042,1,1,0,1,0,1,0,0
-1.555345333,1,1,0,1,1,1,0,0
-1.555303667,1,1,0,1,0,1,0,0
-1.555262000,1,1,0,1,1,1,0,0
-1.555220292,1,1,0,1,0,1,0,0
-1.555178625,1,1,0,1,1,1,0,0
-1.555136917,1,1,0,1,0,1,0,0
-1.555095250,1,1,0,1,1,1,0,0
-1.555053583,1,1,0,1,0,1,0,0
-1.555011875,1,1,0,1,1,1,0,0
-1.554970208,1,1,0,1,0,1,0,0
-1.554928542,1,1,0,1,1,1,0,0
-1.554886833,1,1,0,1,0,1,0,0
-1.554845167,1,1,0,1,1,1,0,0
-1.554803458,1,1,0,1,0,1,0,0
-1.554761792,1,1,0,1,1,1,0,0
-1.554720125,1,1,0,1,0,1,0,0
-1.554678417,1,1,0,1,1,1,0,0
-1.554636750,1,1,0,1,0,1,0,0
-1.554595042,1,1,0,1,1,1,0,0
-1.554553375,1,1,0,1,0,1,0,0
-1.554511708,1,1,0,1,1,1,0,0
-1.554470000,1,1,0,1,0,1,0,0
-1.554428333,1,1,0,1,1,1,0,0
-1.554386667,1,1,0,1,0,1,0,0
-1.554344958,1,1,0,1,1,1,0,0
-1.554303292,1,1,0,1,0,1,0,0
-1.554261583,1,1,0,1,1,1,0,0
-1.554219917,1,1,0,1,0,1,0,0
-1.554178250,1,1,0,1,1,1,0,0
-1.554136542,1,1,0,1,0,1,0,0
-1.554094875,1,1,0,1,1,1,0,0
-1.554053167,1,1,0,1,0,1,0,0
-1.554011500,1,1,0,1,1,1,0,0
-1.553969833,1,1,0,1,0,1,0,0
-1.553928125,1,1,0,1,1,1,0,0
-1.553886458,1,1,0,1,0,1,0,0
-1.553844792,1,1,0,1,1,1,0,0
-1.553803083,1,1,0,1,0,1,0,0
-1.553761417,1,1,0,1,1,1,0,0
-1.553719708,1,1,0,1,0,1,0,0
-1.553678042,1,1,0,1,1,1,0,0
-1.553636375,1,1,0,1,0,1,0,0
-1.553594667,1,1,0,1,1,1,0,0
-1.553553000,1,1,0,1,0,1,0,0
-1.553511292,1,1,0,1,1,1,0,0
-1.553469625,1,1,0,1,0,1,0,0
-1.553427958,1,1,0,1,1,1,0,0
-1.553386250,1,1,0,1,0,1,0,0
-1.553344583,1,1,0,1,1,1,0,0
-1.553302917,1,1,0,1,0,1,0,0
-1.553261208,1,1,0,1,1,1,0,0
-1.553219542,1,1,0,1,0,1,0,0
-1.553177833,1,1,0,1,1,1,0,0
-1.553136167,1,1,0,1,0,1,0,0
-1.553094500,1,1,0,1,1,1,0,0
-1.553052792,1,1,0,1,0,1,0,0
-1.553011125,1,1,0,1,1,1,0,0
-1.552969458,1,1,0,1,0,1,0,0
-1.552927750,1,1,0,1,1,1,0,0
-1.552886083,1,1,0,1,0,1,0,0
-1.552844375,1,1,0,1,1,1,0,0
-1.552802708,1,1,0,1,0,1,0,0
-1.552761042,1,1,0,1,1,1,0,0
-1.552719333,1,1,0,1,0,1,0,0
-1.552677667,1,1,0,1,1,1,0,0
-1.552635958,1,1,0,1,0,1,0,0
-1.552594292,1,1,0,1,1,1,0,0
-1.552552625,1,1,0,1,0,1,0,0
-1.552510917,1,1,0,1,1,1,0,0
-1.552469250,1,1,0,1,0,1,0,0
-1.552427583,1,1,0,1,1,1,0,0
-1.552385875,1,1,0,1,0,1,0,0
-1.552344208,1,1,0,1,1,1,0,0
-1.552302500,1,1,0,1,0,1,0,0
-1.552260833,1,1,0,1,1,1,0,0
-1.552219167,1,1,0,1,0,1,0,0
-1.552177458,1,1,0,1,1,1,0,0
-1.552135792,1,1,0,1,0,1,0,0
-1.552094083,1,1,0,1,1,1,0,0
-1.552052417,1,1,0,1,0,1,0,0
-1.552010750,1,1,0,1,1,1,0,0
-1.551969042,1,1,0,1,0,1,0,0
-1.551927375,1,1,0,1,1,1,0,0
-1.551885708,1,1,0,1,0,1,0,0
-1.551844000,1,1,0,1,1,1,0,0
-1.551802333,1,1,0,1,0,1,0,0
-1.551760625,1,1,0,1,1,1,0,0
-1.551718958,1,1,0,1,0,1,0,0
-1.551677292,1,1,0,1,1,1,0,0
-1.551635583,1,1,0,1,0,1,0,0
-1.551593917,1,1,0,1,1,1,0,0
-1.551552208,1,1,0,1,0,1,0,0
-1.551510542,1,1,0,1,1,1,0,0
-1.551468875,1,1,0,1,0,1,0,0
-1.551427167,1,1,0,1,1,1,0,0
-1.551385500,1,1,0,1,0,1,0,0
-1.551343833,1,1,0,1,1,1,0,0
-1.551302125,1,1,0,1,0,1,0,0
-1.551260458,1,1,0,1,1,1,0,0
-1.551218750,1,1,0,1,0,1,0,0
-1.551177083,1,1,0,1,1,1,0,0
-1.551135417,1,1,0,1,0,1,0,0
-1.551093708,1,1,0,1,1,1,0,0
-1.551052042,1,1,0,1,0,1,0,0
-1.551010375,1,1,0,1,1,1,0,0
-1.550968667,1,1,0,1,0,1,0,0
-1.550927000,1,1,0,1,1,1,0,0
-1.550885292,1,1,0,1,0,1,0,0
-1.550843625,1,1,0,1,1,1,0,0
-1.550801958,1,1,0,1,0,1,0,0
-1.550760250,1,1,0,1,1,1,0,0
-1.550718583,1,1,0,1,0,1,0,0
-1.550676875,1,1,0,1,1,1,0,0
-1.550635208,1,1,0,1,0,1,0,0
-1.550593542,1,1,0,1,1,1,0,0
-1.550551833,1,1,0,1,0,1,0,0
-1.550510167,1,1,0,1,1,1,0,0
-1.550468500,1,1,0,1,0,1,0,0
-1.550426792,1,1,0,1,1,1,0,0
-1.550385125,1,1,0,1,0,1,0,0
-1.550343417,1,1,0,1,1,1,0,0
-1.550301750,1,1,0,1,0,1,0,0
-1.550260083,1,1,0,1,1,1,0,0
-1.550218375,1,1,0,1,0,1,0,0
-1.550176708,1,1,0,1,1,1,0,0
-1.550135000,1,1,0,1,0,1,0,0
-1.550093333,1,1,0,1,1,1,0,0
-1.550051667,1,1,0,1,0,1,0,0
-1.550009958,1,1,0,1,1,1,0,0
-1.549968292,1,1,0,1,0,1,0,0
-1.549926625,1,1,0,1,1,1,0,0
-1.549884917,1,1,0,1,0,1,0,0
-1.549843250,1,1,0,1,1,1,0,0
-1.549801542,1,1,0,1,0,1,0,0
-1.549759875,1,1,0,1,1,1,0,0
-1.549718208,1,1,0,1,0,1,0,0
-1.549676500,1,1,0,1,1,1,0,0
-1.549634833,1,1,0,1,0,1,0,0
-1.549593167,1,1,0,1,1,1,0,0
-1.549551458,1,1,0,1,0,1,0,0
-1.549509792,1,1,0,1,1,1,0,0
-1.549468083,1,1,0,1,0,1,0,0
-1.549426417,1,1,0,1,1,1,0,0
-1.549384750,1,1,0,1,0,1,0,0
-1.549343042,1,1,0,1,1,1,0,0
-1.549301375,1,1,0,1,0,1,0,0
-1.549259667,1,1,0,1,1,1,0,0
-1.549218000,1,1,0,1,0,1,0,0
-1.549176333,1,1,0,1,1,1,0,0
-1.549134625,1,1,0,1,0,1,0,0
-1.549092958,1,1,0,1,1,1,0,0
-1.549051292,1,1,0,1,0,1,0,0
-1.549009583,1,1,0,1,1,1,0,0
-1.548967917,1,1,0,1,0,1,0,0
-1.548926208,1,1,0,1,1,1,0,0
-1.548884542,1,1,0,1,0,1,0,0
-1.548842875,1,1,0,1,1,1,0,0
-1.548801167,1,1,0,1,0,1,0,0
-1.548759500,1,1,0,1,1,1,0,0
-1.548717792,1,1,0,1,0,1,0,0
-1.548676125,1,1,0,1,1,1,0,0
-1.548634458,1,1,0,1,0,1,0,0
-1.548592750,1,1,0,1,1,1,0,0
-1.548551083,1,1,0,1,0,1,0,0
-1.548509417,1,1,0,1,1,1,0,0
-1.548467708,1,1,0,1,0,1,0,0
-1.548426042,1,1,0,1,1,1,0,0
-1.548384333,1,1,0,1,0,1,0,0
-1.548342667,1,1,0,1,1,1,0,0
-1.548301000,1,1,0,1,0,1,0,0
-1.548259292,1,1,0,1,1,1,0,0
-1.548217625,1,1,0,1,0,1,0,0
-1.548175917,1,1,0,1,1,1,0,0
-1.548134250,1,1,0,1,0,1,0,0
-1.548092583,1,1,0,1,1,1,0,0
-1.548050875,1,1,0,1,0,1,0,0
-1.548009208,1,1,0,1,1,1,0,0
-1.547967542,1,1,0,1,0,1,0,0
-1.547925833,1,1,0,1,1,1,0,0
-1.547884167,1,1,0,1,0,1,0,0
-1.547842458,1,1,0,1,1,1,0,0
-1.547800792,1,1,0,1,0,1,0,0
-1.547759125,1,1,0,1,1,1,0,0
-1.547717417,1,1,0,1,0,1,0,0
-1.547675750,1,1,0,1,1,1,0,0
-1.547634083,1,1,0,1,0,1,0,0
-1.547592375,1,1,0,1,1,1,0,0
-1.547550708,1,1,0,1,0,1,0,0
-1.547509000,1,1,0,1,1,1,0,0
-1.547467333,1,1,0,1,0,1,0,0
-1.547425667,1,1,0,1,1,1,0,0
-1.547383958,1,1,0,1,0,1,0,0
-1.547342292,1,1,0,1,1,1,0,0
-1.547300583,1,1,0,1,0,1,0,0
-1.547258917,1,1,0,1,1,1,0,0
-1.547217250,1,1,0,1,0,1,0,0
-1.547175542,1,1,0,1,1,1,0,0
-1.547133875,1,1,0,1,0,1,0,0
-1.547092208,1,1,0,1,1,1,0,0
-1.547050500,1,1,0,1,0,1,0,0
-1.547008833,1,1,0,1,1,1,0,0
-1.546967125,1,1,0,1,0,1,0,0
-1.546925458,1,1,0,1,1,1,0,0
-1.546883792,1,1,0,1,0,1,0,0
-1.546842083,1,1,0,1,1,1,0,0
-1.546800417,1,1,0,1,0,1,0,0
-1.546758708,1,1,0,1,1,1,0,0
-1.546717042,1,1,0,1,0,1,0,0
-1.546675375,1,1,0,1,1,1,0,0
-1.546633667,1,1,0,1,0,1,0,0
-1.546592000,1,1,0,1,1,1,0,0
-1.546550333,1,1,0,1,0,1,0,0
-1.546508625,1,1,0,1,1,1,0,0
-1.546466958,1,1,0,1,0,1,0,0
-1.546425250,1,1,0,1,1,1,0,0
-1.546383583,1,1,0,1,0,1,0,0
-1.546341917,1,1,0,1,1,1,0,0
-1.546300208,1,1,0,1,0,1,0,0
-1.546258542,1,1,0,1,1,1,0,0
-1.546216833,1,1,0,1,0,1,0,0
-1.546175167,1,1,0,1,1,1,0,0
-1.546133500,1,1,0,1,0,1,0,0
-1.546091792,1,1,0,1,1,1,0,0
-1.546050125,1,1,0,1,0,1,0,0
-1.546008458,1,1,0,1,1,1,0,0
-1.545966750,1,1,0,1,0,1,0,0
-1.545925083,1,1,0,1,1,1,0,0
-1.545883375,1,1,0,1,0,1,0,0
-1.545841708,1,1,0,1,1,1,0,0
-1.545800042,1,1,0,1,0,1,0,0
-1.545758333,1,1,0,1,1,1,0,0
-1.545716667,1,1,0,1,0,1,0,0
-1.545675000,1,1,0,1,1,1,0,0
-1.545633292,1,1,0,1,0,1,0,0
-1.545591625,1,1,0,1,1,1,0,0
-1.545549917,1,1,0,1,0,1,0,0
-1.545508250,1,1,0,1,1,1,0,0
-1.545466583,1,1,0,1,0,1,0,0
-1.545424875,1,1,0,1,1,1,0,0
-1.545383208,1,1,0,1,0,1,0,0
-1.545341500,1,1,0,1,1,1,0,0
-1.545299833,1,1,0,1,0,1,0,0
-1.545258167,1,1,0,1,1,1,0,0
-1.545216458,1,1,0,1,0,1,0,0
-1.545174792,1,1,0,1,1,1,0,0
-1.545133125,1,1,0,1,0,1,0,0
-1.545091417,1,1,0,1,1,1,0,0
-1.545049750,1,1,0,1,0,1,0,0
-1.545008042,1,1,0,1,1,1,0,0
-1.544966375,1,1,0,1,0,1,0,0
-1.544924708,1,1,0,1,1,1,0,0
-1.544883000,1,1,0,1,0,1,0,0
-1.544841333,1,1,0,1,1,1,0,0
-1.544799625,1,1,0,1,0,1,0,0
-1.544757958,1,1,0,1,1,1,0,0
-1.544716292,1,1,0,1,0,1,0,0
-1.544674583,1,1,0,1,1,1,0,0
-1.544632917,1,1,0,1,0,1,0,0
-1.544591250,1,1,0,1,1,1,0,0
-1.544549542,1,1,0,1,0,1,0,0
-1.544507875,1,1,0,1,1,1,0,0
-1.544466167,1,1,0,1,0,1,0,0
-1.544424500,1,1,0,1,1,1,0,0
-1.544382833,1,1,0,1,0,1,0,0
-1.544341125,1,1,0,1,1,1,0,0
-1.544299458,1,1,0,1,0,1,0,0
-1.544257750,1,1,0,1,1,1,0,0
-1.544216083,1,1,0,1,0,1,0,0
-1.544174417,1,1,0,1,1,1,0,0
-1.544132708,1,1,0,1,0,1,0,0
-1.544091042,1,1,0,1,1,1,0,0
-1.544049375,1,1,0,1,0,1,0,0
-1.544007667,1,1,0,1,1,1,0,0
-1.543966000,1,1,0,1,0,1,0,0
-1.543924292,1,1,0,1,1,1,0,0
-1.543882625,1,1,0,1,0,1,0,0
-1.543840958,1,1,0,1,1,1,0,0
-1.543799250,1,1,0,1,0,1,0,0
-1.543757583,1,1,0,1,1,1,0,0
-1.543715917,1,1,0,1,0,1,0,0
-1.543674208,1,1,0,1,1,1,0,0
-1.543632542,1,1,0,1,0,1,0,0
-1.543590833,1,1,0,1,1,1,0,0
-1.543549167,1,1,0,1,0,1,0,0
-1.543507500,1,1,0,1,1,1,0,0
-1.543465792,1,1,0,1,0,1,0,0
-1.543424125,1,1,0,1,1,1,0,0
-1.543382417,1,1,0,1,0,1,0,0
-1.543340750,1,1,0,1,1,1,0,0
-1.543299083,1,1,0,1,0,1,0,0
-1.543257375,1,1,0,1,1,1,0,0
-1.543215708,1,1,0,1,0,1,0,0
-1.543174042,1,1,0,1,1,1,0,0
-1.543132333,1,1,0,1,0,1,0,0
-1.543090667,1,1,0,1,1,1,0,0
-1.543048958,1,1,0,1,0,1,0,0
-1.543007292,1,1,0,1,1,1,0,0
-1.542965625,1,1,0,1,0,1,0,0
-1.542923917,1,1,0,1,1,1,0,0
-1.542882250,1,1,0,1,0,1,0,0
-1.542840542,1,1,0,1,1,1,0,0
-1.542798875,1,1,0,1,0,1,0,0
-1.542757208,1,1,0,1,1,1,0,0
-1.542715500,1,1,0,1,0,1,0,0
-1.542673833,1,1,0,1,1,1,0,0
-1.542632167,1,1,0,1,0,1,0,0
-1.542590458,1,1,0,1,1,1,0,0
-1.542548792,1,1,0,1,0,1,0,0
-1.542507083,1,1,0,1,1,1,0,0
-1.542465417,1,1,0,1,0,1,0,0
-1.542423750,1,1,0,1,1,1,0,0
-1.542382042,1,1,0,1,0,1,0,0
-1.542340375,1,1,0,1,1,1,0,0
-1.542298667,1,1,0,1,0,1,0,0
-1.542257000,1,1,0,1,1,1,0,0
-1.542215333,1,1,0,1,0,1,0,0
-1.542173625,1,1,0,1,1,1,0,0
-1.542131958,1,1,0,1,0,1,0,0
-1.542090292,1,1,0,1,1,1,0,0
-1.542048583,1,1,0,1,0,1,0,0
-1.542006917,1,1,0,1,1,1,0,0
-1.541965208,1,1,0,1,0,1,0,0
-1.541923542,1,1,0,1,1,1,0,0
-1.541881875,1,1,0,1,0,1,0,0
-1.541840167,1,1,0,1,1,1,0,0
-1.541798500,1,1,0,1,0,1,0,0
-1.541756833,1,1,0,1,1,1,0,0
-1.541715125,1,1,0,1,0,1,0,0
-1.541673458,1,1,0,1,1,1,0,0
-1.541631750,1,1,0,1,0,1,0,0
-1.541590083,1,1,0,1,1,1,0,0
-1.541548417,1,1,0,1,0,1,0,0
-1.541506708,1,1,0,1,1,1,0,0
-1.541465042,1,1,0,1,0,1,0,0
-1.541423333,1,1,0,1,1,1,0,0
-1.541381667,1,1,0,1,0,1,0,0
-1.541340000,1,1,0,1,1,1,0,0
-1.541298292,1,1,0,1,0,1,0,0
-1.541256625,1,1,0,1,1,1,0,0
-1.541214958,1,1,0,1,0,1,0,0
-1.541173250,1,1,0,1,1,1,0,0
-1.541131583,1,1,0,1,0,1,0,0
-1.541089875,1,1,0,1,1,1,0,0
-1.541048208,1,1,0,1,0,1,0,0
-1.541006542,1,1,0,1,1,1,0,0
-1.540964833,1,1,0,1,0,1,0,0
-1.540923167,1,1,0,1,1,1,0,0
-1.540881458,1,1,0,1,0,1,0,0
-1.540839792,1,1,0,1,1,1,0,0
-1.540798125,1,1,0,1,0,1,0,0
-1.540756417,1,1,0,1,1,1,0,0
-1.540714750,1,1,0,1,0,1,0,0
-1.540673083,1,1,0,1,1,1,0,0
-1.540631375,1,1,0,1,0,1,0,0
-1.540589708,1,1,0,1,1,1,0,0
-1.540548000,1,1,0,1,0,1,0,0
-1.540506333,1,1,0,1,1,1,0,0
-1.540464667,1,1,0,1,0,1,0,0
-1.540422958,1,1,0,1,1,1,0,0
-1.540381292,1,1,0,1,0,1,0,0
-1.540339625,1,1,0,1,1,1,0,0
-1.540297917,1,1,0,1,0,1,0,0
-1.540256250,1,1,0,1,1,1,0,0
-1.540214542,1,1,0,1,0,1,0,0
-1.540172875,1,1,0,1,1,1,0,0
-1.540131208,1,1,0,1,0,1,0,0
-1.540089500,1,1,0,1,1,1,0,0
-1.540047833,1,1,0,1,0,1,0,0
-1.540006125,1,1,0,1,1,1,0,0
